TimeStamp,AF3,AF4,FP1,FP2,AF7,AF8
-0.671847581863403,0.00948090591799091,0.00628809333301703,0.0248015068234809,-0.0136929580501268,-0.0178717060830243,-0.00900584194133782
-0.66984748840332,0.009504244864493,0.00630615726782766,0.0248314395345973,-0.0136674062809236,-0.0178484788952445,-0.00912595649074989
-0.667847633361816,0.00949173906347025,0.00629450083309422,0.0248233146754878,-0.0136754640847998,-0.017856849623543,-0.00907724086370955
-0.665847539901733,0.00947009512425603,0.00627171695491277,0.0247998378932283,-0.0137002596199822,-0.0178720115568652,-0.00896937879554973
-0.66384744644165,0.00945885592208575,0.00626056715972032,0.0247853129846231,-0.0137173549791998,-0.0178825131514684,-0.00890486793576097
-0.661844491958618,0.00945369639440732,0.00624827742556064,0.0247732244161635,-0.0137293094371926,-0.0178940205745722,-0.00885186822436669
-0.659844636917114,0.00945786126945749,0.00624837428311995,0.024774707081879,-0.0137294137453334,-0.0178957118565693,-0.00885581703255379
-0.657844543457031,0.00945310407317925,0.00624468997057557,0.024769368740245,-0.0137328521886888,-0.0178963786836122,-0.00883793191169881
-0.655844449996948,0.00941711776460621,0.00621333047310477,0.024733829466561,-0.0137630940989368,-0.0179267994078159,-0.00867438419751932
-0.653842449188232,0.00935011468531069,0.00614916606535507,0.0246691062651999,-0.0138280408177424,-0.0179985634086804,-0.00834178278944287
-0.651841640472412,0.00930342561643429,0.00610768495293676,0.0246293015336158,-0.0138711312557615,-0.0180439560763784,-0.00812532477084693
-0.649841547012329,0.00925944855921848,0.00606826765158983,0.0245899065840133,-0.0139114873303756,-0.0180873072847494,-0.00791882817969658
-0.64784049987793,0.00922310834802489,0.00602312085308085,0.0245474196430945,-0.013957684660874,-0.0181227981296537,-0.00771316605367256
-0.645840644836426,0.00919795518493118,0.00600185689352237,0.0245229370323344,-0.0139830166379233,-0.0181454926008573,-0.00759423987200735
-0.643840551376343,0.00917277967009302,0.00598171052118665,0.0244992367326303,-0.0140069628068164,-0.0181707351709289,-0.00747602894616472
-0.641839504241943,0.00916675960025306,0.00597061660535533,0.0244927025726679,-0.0140110159231443,-0.0181769787582134,-0.00744208409691859
-0.639839649200439,0.00916291510020675,0.00596809085823188,0.024492657869179,-0.0140073725887981,-0.0181827231565384,-0.00743356808228112
-0.637836456298828,0.00919088085781108,0.00599780005190373,0.0245245798855519,-0.0139742882817135,-0.0181577748844355,-0.00758119762911768
-0.635835647583008,0.00919815635063128,0.00600203570747801,0.0245325259307058,-0.0139660740156262,-0.0181508346677821,-0.00761580930540673
-0.633835554122925,0.00917151307124055,0.00597456541354244,0.0245027310553469,-0.0139953771526071,-0.0181720017697813,-0.00748143061774142
-0.631835460662842,0.0091759647936779,0.00597948652261335,0.0244983985422133,-0.0139993520378294,-0.0181638620095088,-0.00749063581116626
-0.629834651947021,0.00919178610346152,0.00599059161431689,0.0245071119972601,-0.0139916444112831,-0.0181525557521052,-0.00754528955165023
-0.627834558486938,0.00917980184314273,0.0059813119150772,0.0244938760392518,-0.0140031592849683,-0.0181696362101598,-0.00748219430234364
-0.625833511352539,0.00915258114368691,0.00596522238436012,0.0244683540723746,-0.0140221545424646,-0.01819893562185,-0.00736506743610709
-0.623833417892456,0.00914812197066808,0.00595483999906063,0.0244683205447579,-0.0140265019567611,-0.0182017631175236,-0.00734301744020193
-0.621833562850952,0.00912499164044758,0.0059330731252519,0.0244462407465268,-0.014045430159024,-0.0182252063721664,-0.00723366898103582
-0.619832515716553,0.00911295895134914,0.00592244859605415,0.0244368679150185,-0.0140558535225217,-0.0182355626804307,-0.00718085925946942
-0.61783242225647,0.00911958996887088,0.00592834200600886,0.0244414202203059,-0.0140519717695679,-0.0182337372879669,-0.00720364313765086
-0.615829467773438,0.00909729037848597,0.00590742822378018,0.0244195900165546,-0.0140722373512074,-0.0182546063667067,-0.00709746490090667
-0.613829612731934,0.00908525768938753,0.00589497085153709,0.024405880946622,-0.0140916014124872,-0.0182595312010683,-0.00703497687399111
-0.611828565597534,0.00906477976617572,0.00587031315211214,0.0243839725117651,-0.0141169073125013,-0.0182801208830024,-0.00692203723454919
-0.609828472137451,0.00905023995640755,0.00585673446735555,0.0243717125799313,-0.0141253450960332,-0.0182975217160608,-0.00685582019160034
-0.607827425003052,0.00905958298558986,0.00586954201692844,0.0243835143010037,-0.0141073519417467,-0.0182912408758689,-0.00691404648590642
-0.605827569961548,0.00903256345183414,0.0058437294773733,0.0243600710463609,-0.0141272412690212,-0.0183207638050036,-0.00678835890154348
-0.603827476501465,0.00900088730465023,0.00581250036507849,0.0243249527305308,-0.0141613984598396,-0.0183564856179339,-0.00662045632248596
