TimeStamp,AF3,AF4,FP1,FP2,AF7,AF8
-0.681929111480713,0.0466735791174864,0.0301692521773877,0.0178781396601367,-0.0574390584157775,-0.00183989874600157,-0.0354420137932317
-0.679930925369263,0.0466721970346209,0.0301713793184017,0.0178765564115711,-0.0574362160189409,-0.00184353835505704,-0.0354403783905957
-0.677933931350708,0.0466727148500341,0.0301763898344505,0.0178737661688049,-0.0574358993692278,-0.00184816144086854,-0.0354388100431931
-0.675935983657837,0.0466714445258909,0.0301742477922735,0.0178761391790079,-0.0574368567689486,-0.00184598959636564,-0.035438985131858
-0.673938035964966,0.0466718543078726,0.0301731153038878,0.0178767501266897,-0.0574341000537992,-0.00184868670686324,-0.0354389329777876
-0.671940088272095,0.046669518550577,0.0301710477675256,0.0178766048403507,-0.0574320101656926,-0.00184981546995824,-0.0354353455228025
-0.66994309425354,0.0466646905737746,0.0301695949041361,0.0178746155350942,-0.0574301773226472,-0.00185120127811447,-0.0354275224122432
-0.66794490814209,0.0466626528397385,0.0301691441439562,0.0178724660423358,-0.0574280352804703,-0.0018507579685161,-0.035425469777044
-0.665946960449219,0.0466623622670606,0.0301712005044461,0.0178699849987012,-0.0574275658938367,-0.00185107089293848,-0.0354249109834326
-0.663949012756348,0.0466614495708286,0.0301754957646723,0.01786596540999,-0.0574258410842229,-0.00185307882464871,-0.0354239908366192
-0.661951065063477,0.0466590355824275,0.0301783344362181,0.0178632608489109,-0.0574239411859442,-0.00185437522582712,-0.0354223144557851
-0.659954071044922,0.0466567147262948,0.0301773993882417,0.0178629740015237,-0.057424406847287,-0.00185522086682568,-0.0354174604019475
-0.657956123352051,0.0466552730387775,0.0301750859826906,0.0178668520291867,-0.0574246862440927,-0.00185418151070851,-0.0354183432958535
-0.655957937240601,0.0466549265867384,0.0301763041527634,0.0178686513446154,-0.0574243621437981,-0.00185685254417092,-0.0354186673961481
-0.653959989547729,0.0466517824413517,0.030176021030667,0.0178696869754418,-0.0574233041612272,-0.00185767210813428,-0.0354165141780989
-0.651962995529175,0.0466510746361106,0.0301724969056245,0.0178697838330011,-0.0574223579373786,-0.00185292608772827,-0.0354180713496293
-0.649965047836304,0.0466508883715735,0.0301737858562214,0.0178678988358854,-0.0574202419722369,-0.00185548163717766,-0.0354168494542658
-0.647967100143433,0.0466507840634327,0.0301773025306824,0.0178664757748217,-0.0574170605739427,-0.0018625596895885,-0.0354149421054056
-0.645968914031982,0.0466510634602384,0.0301747209041978,0.0178662187297605,-0.0574164011974813,-0.00185624532177988,-0.0354193565749355
-0.643970966339111,0.0466519761564703,0.0301728843358617,0.0178657009143473,-0.0574175672134837,-0.00185231514004649,-0.0354206790531491
-0.641973972320557,0.0466496403991747,0.0301751306861795,0.017864706261719,-0.0574163713951554,-0.00185764603109908,-0.0354154599208188
-0.639976024627686,0.046645006137491,0.0301743185727976,0.0178653917152157,-0.0574161776800367,-0.00185970984217045,-0.0354088289032971
-0.637978076934814,0.0466432478002605,0.0301741695611679,0.0178650638896303,-0.0574124151363868,-0.00186046235090045,-0.0354096037637715
-0.635980129241943,0.0466424729397861,0.0301753169507166,0.0178640431599668,-0.0574093902003038,-0.00186058901078569,-0.03541185383938
-0.633981943130493,0.0466437991432904,0.0301758384914206,0.0178615025116804,-0.0574071252235323,-0.00186154268521579,-0.0354124722376433
-0.631983995437622,0.046643530922357,0.030175123235598,0.017858485026179,-0.057405046511298,-0.00186194501661598,-0.0354101476562199
-0.629987001419067,0.0466416794528579,0.0301759986789225,0.0178567229636577,-0.0574015559138722,-0.00186500348031562,-0.0354078417012503
-0.627989053726196,0.0466417278816376,0.0301779917094698,0.017855720860448,-0.0574005910635699,-0.00186797253703743,-0.035406876850948
-0.625991106033325,0.0466414484848319,0.0301785840306978,0.0178548603182865,-0.057399417596986,-0.00186809547163194,-0.0354073797651982
-0.623992919921875,0.0466408226359871,0.030175991228341,0.0178547262078197,-0.0573988364516302,-0.00186539091055284,-0.0354073127099648
-0.621994972229004,0.0466377269193801,0.03017387898849,0.0178573748895377,-0.0573999652147252,-0.0018615352346343,-0.0354074803480482
-0.619997024536133,0.0466358791751718,0.0301729923692933,0.0178567117877855,-0.0574019023659113,-0.00185696802818393,-0.0354067129381553
-0.618000030517578,0.0466340873103246,0.0301735474376139,0.0178553669578274,-0.0573997379719899,-0.00185554124182954,-0.0354077224919465
-0.616002082824707,0.0466329697231018,0.0301741285829697,0.0178556575305054,-0.0573967875417218,-0.00185732938138596,-0.0354086389134692
-0.614004135131836,0.0466320495762884,0.0301741919129124,0.0178566149302262,-0.0573939972989556,-0.00185950122588887,-0.0354093578945825
-0.612005949020386,0.0466301124251023,0.0301765239449172,0.01785447661334,-0.0573898771273943,-0.00186322651663142,-0.0354080093393337
-0.610008001327515,0.0466296504890502,0.0301762631745652,0.0178532994214653,-0.0573882603512121,-0.00186160974044915,-0.0354093429934195
-0.608010053634644,0.0466274190398954,0.0301750152021665,0.0178539066438564,-0.0573875190183543,-0.00185977317211308,-0.0354090486954509
-0.606013059616089,0.0466228145805376,0.0301744564085551,0.0178543983822344,-0.0573867367072984,-0.00185780621860101,-0.0354071264454277
-0.604015111923218,0.0466182399235058,0.0301736815480806,0.0178562386758612,-0.0573850528758827,-0.00185688234649686,-0.035406224925068
-0.602016925811768,0.046616384728716,0.0301721839812021,0.0178565068967947,-0.0573838235299377,-0.0018572623261526,-0.0354039897506225
-0.600018978118896,0.0466177481851278,0.0301731451062137,0.0178557916409721,-0.0573805825269917,-0.00186030216339852,-0.0354058002419234
-0.598021030426025,0.0466191228174118,0.0301776713344659,0.0178551546162551,-0.0573786043976074,-0.0018649848538619,-0.0354083595166635
-0.596023082733154,0.0466226096895468,0.0301788783286665,0.0178524277034316,-0.0573819124557868,-0.00186183325789371,-0.0354101700079644
