TimeStamp,AF3,AF4,FP1,FP2,AF7,AF8
0.381740570068359,0.0147116127266422,0.026245671659192,-0.0283339802424884,-0.0336616526438776,0.0105831114152803,0.0104552370852515
0.383740663528442,0.0147109347237271,0.0262461335952441,-0.0283347700041258,-0.0336614142252701,0.0105825004675985,0.0104566154428262
0.385740518569946,0.0147068145521658,0.0262483613191082,-0.0283354256552965,-0.0336592312048949,0.0105807942844384,0.0104586867044791
0.387743473052979,0.0147048364227815,0.0262494453787143,-0.0283342521887126,-0.033657074261555,0.010577877381787,0.0104591672669849
0.389743566513062,0.0147049332803408,0.0262522691490971,-0.0283335294823086,-0.0336546081190834,0.0105710004950762,0.0104599346768778
0.391746520996094,0.0147084127018944,0.0262523958089824,-0.0283344533544127,-0.0336531627062753,0.0105699201607609,0.0104568873890504
0.393746614456177,0.0147119070246109,0.0262517103554857,-0.0283369269474658,-0.0336547645812946,0.0105716710474099,0.0104564031012539
0.395749568939209,0.0147133859650357,0.0262527422610214,-0.0283391136931316,-0.0336557443327599,0.0105713394965338,0.0104573903033007
0.397750616073608,0.0147128234461335,0.0262536102537644,-0.0283380892381774,-0.0336535128836051,0.0105694582247088,0.0104557101971758
0.399752616882324,0.0147099363458081,0.0262553052610523,-0.0283375118181124,-0.0336522872629508,0.0105681804499841,0.0104563770242187
0.401753664016724,0.0147082413385202,0.0262584382305668,-0.028336055229432,-0.0336521494271933,0.0105631550327724,0.0104583700547659
0.403753519058228,0.0147081966350313,0.0262586840997558,-0.0283329483369527,-0.0336520376684711,0.0105605398786712,0.0104575653919656
0.40575647354126,0.0147086660216649,0.0262569406636883,-0.0283299979066846,-0.0336539822702387,0.0105642502682507,0.0104541232233194
0.407756567001343,0.014708476031837,0.0262575553366608,-0.0283282432947449,-0.0336533452455217,0.0105594334673206,0.0104561237044482
0.409759521484375,0.0147085728893963,0.0262603791070436,-0.0283262912423958,-0.0336513261379392,0.010550008481742,0.0104586569021531
0.411759614944458,0.0147087964068409,0.0262601332378546,-0.0283257771522733,-0.0336502309024609,0.010546231036929,0.0104608473731097
0.41376256942749,0.0147089752207965,0.0262562663860639,-0.0283279676232299,-0.0336523543181842,0.0105543447201663,0.0104607356143875
0.415762662887573,0.0147104206336046,0.0262561024732712,-0.0283283774052116,-0.0336518923821321,0.0105529514614286,0.0104607952190393
0.417763471603394,0.0147104057324416,0.0262571381040976,-0.0283284817133524,-0.0336481968937155,0.0105483097491634,0.0104608250213653
0.419765472412109,0.0147082785914276,0.0262578049311405,-0.0283269878717646,-0.0336441773050043,0.0105450203174377,0.0104600613367631
0.421766519546509,0.0147077048966533,0.0262576782712553,-0.0283246111362709,-0.0336437004677892,0.0105448042505746,0.0104581241855769
0.423769474029541,0.0147073696204865,0.0262602710736121,-0.0283255052060491,-0.0336423817148664,0.0105396409976054,0.0104606052292115
0.425769567489624,0.0147088858138187,0.0262608261419327,-0.0283261124284401,-0.0336424971988794,0.0105384973333475,0.0104604003382206
0.427772521972656,0.0147094446074301,0.0262618990256666,-0.0283263806493736,-0.0336426089576017,0.0105380279467139,0.0104596180271647
