TimeStamp,AF3,AF4,FP1,FP2,AF7,AF8
-0.569171667098999,0.0350324478784141,0.0104002890467988,-0.0132675484737812,-0.0215323742070644,0.00438391469525273,-0.0150167289396201
-0.567171573638916,0.0350245465367492,0.0103937511615456,-0.0132741087107788,-0.0215301502084911,0.00439785100792062,-0.0150118897869456
-0.565171718597412,0.035015259386928,0.010384933398358,-0.0132767797442412,-0.0215286638174848,0.00441194378279969,-0.0150066930063597
-0.563170671463013,0.0350128379479453,0.0103863564594217,-0.0132751555174775,-0.0215290735994665,0.00440999173045059,-0.0150049570208737
-0.56117057800293,0.0350154642779188,0.0103962694580876,-0.0132678576729128,-0.0215275425049713,0.00439366378112599,-0.0150099973392483
-0.559170722961426,0.0350221511748017,0.0104018164160033,-0.0132558063573607,-0.0215271811517693,0.00437697075330862,-0.0150179508349837
-0.557167530059814,0.0350285251472622,0.0104024236383943,-0.0132453196639204,-0.0215251210659887,0.00436528451624923,-0.0150257925719968
-0.555167675018311,0.0350274187359117,0.0104006243229657,-0.0132466942962044,-0.0215233664540489,0.00436746381133363,-0.0150254461199577
-0.553164720535278,0.0350207690919362,0.0103969027575138,-0.0132491865157111,-0.0215223941531651,0.00437585689137659,-0.0150219480719505
-0.551164627075195,0.0350133594886493,0.0103920189013504,-0.0132502482235728,-0.0215245510965051,0.00438773684355459,-0.0150183159134765
-0.549161672592163,0.035009514988603,0.0103848886948691,-0.0132535339300077,-0.0215262945325726,0.00440003030300501,-0.0150146055238969
-0.54716157913208,0.0350057561702437,0.010381085173021,-0.0132531129721538,-0.0215277958247418,0.004408162612696,-0.0150140951590652
-0.545158624649048,0.0350058902807105,0.0103861366672679,-0.0132461615796282,-0.0215260076851854,0.00439828314164675,-0.0150181408248116
-0.543157577514648,0.0350059647865253,0.010393833117942,-0.0132408567656108,-0.0215230721560803,0.00438559480137762,-0.0150214637841539
-0.541157722473145,0.0350124281659637,0.0104107124102965,-0.0132313088454376,-0.0215239848523122,0.00436351500314652,-0.0150313618816569
-0.539154529571533,0.0350141902284849,0.010413077969918,-0.0132268422218373,-0.0215246591299366,0.00435537524287405,-0.0150311420895031
-0.537154674530029,0.0350068365045591,0.0104016562285013,-0.0132254117101922,-0.0215244579642365,0.00436364538832251,-0.0150222684469543
-0.535151720046997,0.0349953067297109,0.0103921157589097,-0.0132309735692708,-0.0215212355877442,0.00437828950623148,-0.0150135028378371
-0.533151626586914,0.0349848274868521,0.0103873138591425,-0.0132360660417159,-0.0215176779350851,0.00439217366482897,-0.0150105710340227
-0.531113624572754,0.0349786025260213,0.0103854474884805,-0.0132368371768996,-0.0215188290499245,0.00439895741927115,-0.0150073412069489
-0.529112577438354,0.0349782747004359,0.0103895676600418,-0.0132337228338388,-0.0215188439510875,0.00439279578838297,-0.0150080713639345
-0.527110576629639,0.0349850547295874,0.0103956100816262,-0.0132255122930422,-0.0215178083202611,0.00437713466610129,-0.0150144788640116
-0.525109529495239,0.0349936713270749,0.0104023044290905,-0.0132145487623869,-0.0215148467141207,0.00435823626616433,-0.0150248165458222
-0.523106575012207,0.0349983502922476,0.0104054858273847,-0.013208729858247,-0.0215130511239828,0.00434814072825201,-0.0150301958656545
-0.521106719970703,0.0349938426904491,0.0104038392488765,-0.0132083871314987,-0.0215133789495682,0.00435239501028001,-0.0150283108685387
-0.51910662651062,0.0349845555406279,0.0104004529595915,-0.0132128910080065,-0.0215152229684857,0.00436621956422562,-0.0150231140879529
-0.517103672027588,0.0349757787556384,0.0103954983229039,-0.01321637042956,-0.0215127344742697,0.00437749229401257,-0.0150196644687253
-0.515102624893188,0.0349669684430323,0.0103925441673451,-0.0132170670589289,-0.0215109724117485,0.0043853563827701,-0.0150168295224702
-0.513100624084473,0.0349606764269681,0.010394209372307,-0.0132175476214347,-0.0215046580439398,0.00438172422429611,-0.0150144043581968
-0.511099576950073,0.0349634033397917,0.010397696244442,-0.0132089198480749,-0.0215039651398617,0.00436960957880134,-0.0150178241750984
-0.509099721908569,0.0349696767294021,0.0104041260962636,-0.0132011712433304,-0.0215060513026776,0.00435364298267876,-0.0150202232623367
-0.507096529006958,0.0349762742193072,0.0104098295163905,-0.0131944172912142,-0.0215053770250532,0.00433891690837346,-0.0150252263278039
-0.505096673965454,0.0349764865608795,0.0104135510818423,-0.0131940708391751,-0.0215048741108029,0.00433700583422253,-0.0150280985269664
